plot,frequency,height,landuse,value,landscape,Time,species,transmission,ambient.noise,excess_attenuation,extinction,extinction_species,area_ha,tree_density,basal_area_m2_ha,tree_height_m,crown_base_height_m,understory_density,understory_height_m,pred_species,rel_pred_species
HE4,23,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-10.90760819,39.28495737,NA,3.739130164,NA,0.560417437,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,23,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-12.57945081,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,23,2,Young oil palm,extrapolated,Harapan,sunset,NA,-12.57945081,39.28495737,NA,3.280949658,NA,0.234137682,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,23,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-9.289088637,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,23,5,Young oil palm,extrapolated,Harapan,sunset,NA,-9.289088637,39.28495737,NA,4.463852155,NA,2.615760274,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,24,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-11.35489242,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,24,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-11.35489242,40.06480155,NA,3.520300135,NA,0.360297401,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,24,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-12.85864094,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,24,2,Young oil palm,extrapolated,Harapan,sunset,NA,-12.85864094,40.06480155,NA,3.136691685,NA,0.172745378,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,24,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-9.77223355,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,24,5,Young oil palm,extrapolated,Harapan,sunset,NA,-9.77223355,40.06480155,NA,4.160203448,NA,1.411222489,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,25,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-11.80217665,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,25,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-11.80217665,40.29545903,NA,3.365660085,NA,0.263836369,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,25,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.13783107,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,25,2,Young oil palm,extrapolated,Harapan,sunset,NA,-13.13783107,40.29545903,NA,3.043570107,NA,0.141797296,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,25,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-10.25537846,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,25,5,Young oil palm,extrapolated,Harapan,sunset,NA,-10.25537846,40.29545903,NA,3.94034918,NA,0.903026315,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,26,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-12.24946088,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,26,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-12.24946088,39.67044294,NA,3.292865832,NA,0.227810311,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,26,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.4170212,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,26,2,Young oil palm,extrapolated,Harapan,sunset,NA,-13.4170212,39.67044294,NA,3.020501092,NA,0.134347635,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,26,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-10.73852338,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,26,5,Young oil palm,extrapolated,Harapan,sunset,NA,-10.73852338,39.67044294,NA,3.82226629,NA,0.710880363,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,27,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-12.69674511,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,27,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-12.69674511,38.54719655,NA,3.264907017,NA,0.215302849,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,27,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.69621133,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,27,2,Young oil palm,extrapolated,Harapan,sunset,NA,-13.69621133,38.54719655,NA,3.036179109,NA,0.137815635,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,27,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-11.22166829,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,27,5,Young oil palm,extrapolated,Harapan,sunset,NA,-11.22166829,38.54719655,NA,3.760005906,NA,0.626934045,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,28,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.14402934,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,28,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-13.14402934,38.04993601,NA,3.191590109,NA,0.185926631,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,28,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.97540146,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,28,2,Young oil palm,extrapolated,Harapan,sunset,NA,-13.97540146,38.04993601,NA,3.007275439,NA,0.129455042,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,28,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-11.7048132,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,28,5,Young oil palm,extrapolated,Harapan,sunset,NA,-11.7048132,38.04993601,NA,3.647825145,NA,0.49936429,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,29,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.59131357,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,29,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-13.59131357,38.75184692,NA,3.03514988,NA,0.136013852,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,29,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.25459159,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,29,2,Young oil palm,extrapolated,Harapan,sunset,NA,-14.25459159,38.75184692,NA,2.89630972,NA,0.103324076,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,29,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-12.18795811,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,29,5,Young oil palm,extrapolated,Harapan,sunset,NA,-12.18795811,38.75184692,NA,3.443338661,NA,0.329550843,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,30,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.0385978,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,30,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-14.0385978,40.25802268,NA,2.831557487,NA,0.090560714,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,30,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.53378172,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,30,2,Young oil palm,extrapolated,Harapan,sunset,NA,-14.53378172,40.25802268,NA,2.735334512,NA,0.074726016,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,30,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-12.67110303,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,30,5,Young oil palm,extrapolated,Harapan,sunset,NA,-12.67110303,40.25802268,NA,3.189332658,NA,0.196646351,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,31,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.48588204,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,31,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-14.48588204,40.5307946,NA,2.725827759,NA,0.073342279,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,31,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.81297185,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,31,2,Young oil palm,extrapolated,Harapan,sunset,NA,-14.81297185,40.5307946,NA,2.664618073,NA,0.064813414,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,31,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.15424794,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,31,5,Young oil palm,extrapolated,Harapan,sunset,NA,-13.15424794,40.5307946,NA,3.050388932,NA,0.148316585,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,32,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.93316627,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,32,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-14.93316627,40.56664276,NA,2.642404201,NA,0.062111961,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,32,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.09216198,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,32,2,Young oil palm,extrapolated,Harapan,sunset,NA,-15.09216198,40.56664276,NA,2.612883068,NA,0.058437819,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,32,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-13.63739285,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,32,5,Young oil palm,extrapolated,Harapan,sunset,NA,-13.63739285,40.56664276,NA,2.939145422,NA,0.118349397,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,33,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.3804505,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,33,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-15.3804505,38.12661492,NA,2.725117589,NA,0.07336014,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,33,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.37135211,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,33,2,Young oil palm,extrapolated,Harapan,sunset,NA,-15.37135211,38.12661492,NA,2.724709973,NA,0.073130562,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,33,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.12053776,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,33,5,Young oil palm,extrapolated,Harapan,sunset,NA,-14.12053776,38.12661492,NA,3.015456932,NA,0.13829385,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,34,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.82773473,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,34,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-15.82773473,35.81611017,NA,2.795157092,NA,0.084491062,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,34,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.65054224,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,34,2,Young oil palm,extrapolated,Harapan,sunset,NA,-15.65054224,35.81611017,NA,2.824932664,NA,0.089486522,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,34,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-14.60368268,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,34,5,Young oil palm,extrapolated,Harapan,sunset,NA,-14.60368268,35.81611017,NA,3.077677203,NA,0.157039456,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,35,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-16.27501896,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,35,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-16.27501896,35.11667337,NA,2.762286699,NA,0.079192897,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,35,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.92973237,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,35,2,Young oil palm,extrapolated,Harapan,sunset,NA,-15.92973237,35.11667337,NA,2.821021208,NA,0.088960614,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,35,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.08682759,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,35,5,Young oil palm,extrapolated,Harapan,sunset,NA,-15.08682759,35.11667337,NA,3.026225512,NA,0.14149299,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,36,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-16.72230319,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,36,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-16.72230319,35.22025087,NA,2.683073693,NA,0.067642847,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,36,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-16.2089225,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,36,2,Young oil palm,extrapolated,Harapan,sunset,NA,-16.2089225,35.22025087,NA,2.768057499,NA,0.080196634,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,36,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-15.5699725,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,36,5,Young oil palm,extrapolated,Harapan,sunset,NA,-15.5699725,35.22025087,NA,2.92499317,NA,0.115200907,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,37,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.16958742,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,37,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-17.16958742,35.98262597,NA,2.569488219,NA,0.053925383,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,37,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-16.48811263,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,37,2,Young oil palm,extrapolated,Harapan,sunset,NA,-16.48811263,35.98262597,NA,2.677091689,NA,0.067005341,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,37,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-16.05311742,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,37,5,Young oil palm,extrapolated,Harapan,sunset,NA,-16.05311742,35.98262597,NA,2.787757033,NA,0.087173239,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,39,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.06415588,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,39,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.06415588,36.43700384,NA,2.418595769,NA,0.039923214,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,39,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.04649289,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,39,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.04649289,36.43700384,NA,2.56777784,NA,0.054122149,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,39,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.01940724,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,39,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.01940724,36.43700384,NA,2.601307066,NA,0.059708235,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,41,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,41,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,34.90439439,NA,2.444137575,NA,0.042063362,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,41,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,41,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,34.90439439,NA,2.618535634,NA,0.060140218,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,41,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,41,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,34.90439439,NA,2.618917787,NA,0.061900787,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,42,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,42,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,34.04102178,NA,2.491017452,NA,0.046213492,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,42,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,42,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,34.04102178,NA,2.668840841,NA,0.066549764,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,42,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,42,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,34.04102178,NA,2.669516047,NA,0.068606922,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,43,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,43,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,33.22870927,NA,2.535127774,NA,0.050491909,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,43,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,43,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,33.22870927,NA,2.71617684,NA,0.073204302,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,43,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,43,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,33.22870927,NA,2.717137234,NA,0.07558243,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,45,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,45,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,33.17237018,NA,2.538187213,NA,0.05080295,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,45,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,45,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,33.17237018,NA,2.719460106,NA,0.07368984,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,45,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,45,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,33.17237018,NA,2.720440619,NA,0.076091881,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,46,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,46,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,33.2187994,NA,2.535665919,NA,0.050546482,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,46,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,46,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,33.2187994,NA,2.716754354,NA,0.073289473,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,46,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,46,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,33.2187994,NA,2.717718284,NA,0.075671792,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,47,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,47,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,32.98991602,NA,2.548095303,NA,0.051823487,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,47,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,47,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,32.98991602,NA,2.730093152,NA,0.075284523,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,47,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,47,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,32.98991602,NA,2.731139123,NA,0.077765552,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,48,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,48,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,32.2933974,NA,2.585920748,NA,0.055911772,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,48,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,48,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,32.2933974,NA,2.770687426,NA,0.081696877,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,48,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,48,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,32.2933974,NA,2.771987527,NA,0.084502363,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,50,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,50,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,30.4448138,NA,2.68632087,NA,0.068397685,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,50,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,50,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,30.4448138,NA,2.87844619,NA,0.101497663,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,50,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,50,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,30.4448138,NA,2.880453263,NA,0.105368029,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,51,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,51,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,30.81185857,NA,2.666384793,NA,0.065714064,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,51,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,51,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,30.81185857,NA,2.857047858,NA,0.097216133,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,51,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,51,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,30.81185857,NA,2.85891081,NA,0.100848721,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,52,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,52,0.1,Young oil palm,extrapolated,Harapan,sunset,NA,-18.51144011,32.12440154,NA,2.595098626,NA,0.056951463,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,52,2,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.32568302,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,52,2,Young oil palm,extrapolated,Harapan,sunset,NA,-17.32568302,32.12440154,NA,2.780537417,NA,0.083333527,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,52,5,Young oil palm,extrapolated,Harapan,sunrise,NA,-17.50255215,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,52,5,Young oil palm,extrapolated,Harapan,sunset,NA,-17.50255215,32.12440154,NA,2.781900189,NA,0.08622352,116,0,0.86,0.46,0.000532,0.1779,NA,NA
HE4,54,0.1,Young oil palm,extrapolated,Harapan,sunrise,NA,-18.51144011,NA,NA,NA,NA,NA,116,0,0.86,0.46,0.000532,0.1779,NA,NA
